Data_Abertura;Hora_Abertura;Tipo;Motivo;Detalhe_Motivo;Status;Agrupamento;Nome;Porte;Grupo_Economico;UF;Municipio;Sigla
13/07/2023;22:40;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;Claro S.A.;Grande;Claro;RO;RO - INTERIOR;SCM
13/11/2022;09:51;Reclamação;Velocidade;Velocidade abaixo do contratado;Em análise;SCM;OI S.A.;Grande;Oi;SP;SÃO PAULO;SCM
28/11/2022;12:00;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;AC;AC - INTERIOR;SCM
05/02/2022;12:31;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MG;UBERLÂNDIA;SCM
13/02/2022;19:07;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;ES;VITÓRIA;SCM
23/08/2022;08:53;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;RS;PORTO ALEGRE;SCM
03/10/2023;10:41;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;PR;MARINGÁ;SCM
11/12/2022;08:51;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;OI S.A.;Grande;Oi;SP;GUARULHOS;SCM
15/03/2022;09:10;Reclamação;Falha;Falha/Interrupção do serviço;Pendente;SCM;OI S.A.;Grande;Oi;BA;VITÓRIA DA CONQUISTA;SCM
13/08/2023;20:36;Reclamação;Instalação;Prazo de instalação excedido;Pendente;SCM;TIM S.A.;Grande;TIM;BA;FEIRA DE SANTANA;SCM
02/09/2022;20:32;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;RJ;RIO DE JANEIRO;SCM
01/06/2022;11:50;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;Telefonica Brasil S.A.;Grande;Vivo;SC;SC - INTERIOR;SCM
15/04/2022;22:20;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;TIM S.A.;Grande;TIM;MS;DOURADOS;SCM
27/04/2023;15:06;Reclamação;Atendimento;Atendimento inadequado;Pendente;SCM;CLARO S.A.;Grande;Claro;MG;BELO HORIZONTE;SCM
24/07/2023;07:02;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;RO;RO - INTERIOR;SCM
12/07/2023;12:24;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;PA;SANTARÉM;SCM
15/04/2023;15:00;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PI;PI - INTERIOR;SCM
12/07/2023;12:27;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM S.A.;Grande;TIM;SP;SÃO PAULO;SCM
08/04/2023;07:40;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SC;SC - INTERIOR;SCM
20/08/2023;10:12;Reclamação;Contrato;Cancelamento não realizado;Pendente;SCM;TIM S.A.;Grande;TIM;SP;SÃO PAULO;SCM
26/04/2022;13:31;Reclamação;Atendimento;Atendimento inadequado;Em análise;SCM;CLARO S.A.;Grande;Claro;MG;JUIZ DE FORA;SCM
20/07/2022;15:57;Reclamação;Cobrança;Cobrança indevida;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ;DUQUE DE CAXIAS;SCM
06/04/2023;14:06;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;SP;SOROCABA;SCM
18/03/2023;13:38;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;OI S.A.;Grande;Oi;AM;PARINTINS;SCM
17/01/2022;14:29;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;OI S.A.;Grande;Oi;CE;JUAZEIRO DO NORTE;SCM
18/07/2022;11:10;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SOROCABA;SCM
19/05/2022;19:25;Reclamação;Cobrança;Cobrança indevida;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;ES;CARIACICA;SCM
19/08/2022;19:16;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;BA;VITÓRIA DA CONQUISTA;SCM
18/07/2023;21:30;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;RR;RR - INTERIOR;SCM
11/12/2023;16:59;Reclamação;Velocidade;Velocidade abaixo do contratado;Em análise;SCM;Tim S.A.;Grande;TIM;MT;VÁRZEA GRANDE;SCM
09/11/2023;12:09;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;RJ;NITERÓI;SCM
13/02/2022;13:21;Reclamação;NÃO INFORMADO;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;BA;SALVADOR;SCM
13/01/2023;08:52;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;OI S.A.;Grande;Oi;SC;SC - INTERIOR;SCM
19/03/2023;08:55;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PE;CARUARU;SCM
31/07/2022;08:41;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ;RIO DE JANEIRO;SCM
26/01/2022;18:41;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;Embratel S.A.;Grande;Claro;SP;SÃO PAULO;SCM
26/06/2023;20:13;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;CLARO S/A;Grande;Claro;SP;GUARULHOS;SCM
11/01/2022;08:56;Reclamação;Cobrança;Cobrança indevida;Em análise;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;RS;PORTO ALEGRE;SCM
14/11/2022;17:06;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;SP;SANTOS;SCM
15/09/2023;19:16;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ;NOVA IGUAÇU;SCM
14/02/2022;13:29;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;CLARO S.A.;Grande;Claro;SP;SOROCABA;SCM
01/04/2023;07:14;Reclamação;Cobrança;Cobrança indevida;Em análise;SCM;TIM S.A.;Grande;TIM;SC;SC - INTERIOR;SCM
12/09/2022;16:31;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM S.A.;Grande;TIM;RO;RO - INTERIOR;SCM
06/05/2023;19:34;Reclamação;Velocidade;Velocidade abaixo do contratado;Em análise;SCM;CLARO S.A.;Grande;Claro;BA;FEIRA DE SANTANA;SCM
09/08/2023;14:42;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;CLARO S.A.;Grande;Claro;RJ;NITERÓI;SCM
09/01/2022;08:13;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;RS;PORTO ALEGRE;SCM
21/11/2023;22:29;Reclamação;Cobrança;Cobrança indevida;Pendente;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;RN;RN - INTERIOR;SCM
10/07/2023;13:36;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;CAMPINAS;SCM
22/07/2022;15:01;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S/A;Grande;Claro;RJ;NITERÓI;SCM
14/02/2023;10:07;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;SP;SÃO PAULO;SCM
14/12/2022;15:46;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande; ;SP;SOROCABA;SCM
09/08/2023;07:55;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;MG;CONTAGEM;SCM
18/04/2023;07:02;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;PE;CARUARU;SCM
21/05/2022;07:16;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RS;CAXIAS DO SUL;SCM
16/01/2022;14:14;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TIM S.A.;Grande;TIM;PA;ANANINDEUA;SCM
10/08/2023;19:29;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;CE;FORTALEZA;SCM
12/11/2023;17:17;Reclamação;Velocidade;NÃO INFORMADO;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;CE;FORTALEZA;SCM
29/07/2023;07:38;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;MA;TIMON;SCM
29/09/2022;18:32;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SÃO PAULO;SCM
27/09/2022;20:02;Reclamação;N/A;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PB;PB - INTERIOR;SCM
02/02/2022;13:49;Reclamação;Velocidade; ;Respondida;SCM;OI S.A.;Grande;Oi;PR;PONTA GROSSA;SCM
03/03/2022;07:40;Reclamação;Cobrança;Cobrança indevida;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PR;LONDRINA;SCM
01/01/2022;19:11;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;CLARO S.A.;Grande;Claro;DF;BRASÍLIA;SCM
04/05/2022;11:34;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;RJ;NITERÓI;SCM
31/10/2022;14:31;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;CLARO S.A.;Grande;Claro;MG;JUIZ DE FORA;SCM
04/09/2022;16:55;Reclamação;Cobrança;Cobrança indevida;Em análise;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;AL;AL - INTERIOR;SCM
04/09/2022;21:37;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;BA;SALVADOR;SCM
17/04/2023;17:50;Reclamação;Falha;Falha/Interrupção do serviço;Pendente;SCM;OI S.A.;Grande;Oi;SP;SOROCABA;SCM
10/08/2022;17:19;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;SP;SÃO PAULO;SCM
10/07/2022;12:45;Reclamação;Falha;Falha/Interrupção do serviço;Em análise;SCM;OI S.A.;Grande;Oi;RJ;RIO DE JANEIRO;SCM
17/08/2023;15:22;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;PR;MARINGÁ;SCM
21/01/2022;10:01;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;-;TIM;AM;MANAUS;SCM
02/12/2022;18:31;Reclamação;N/A;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SANTOS;SCM
25/09/2022;12:37;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;CE;JUAZEIRO DO NORTE;SCM
07/03/2023;08:25;Reclamação;Velocidade;Velocidade abaixo do contratado;Em análise;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RS;CAXIAS DO SUL;SCM
27/10/2022;21:00;Reclamação;Outros;Outros;Respondida;SCM;CLARO S.A.;Grande;Claro;PR;LONDRINA;SCM
31/01/2022;13:12;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;CLARO S/A;Grande;Claro;SP;SOROCABA;SCM
05/09/2023;20:22;Reclamação;Cobrança;Cobrança indevida;Em análise;SCM;CLARO S.A.;Grande;Claro;PR;CURITIBA;SCM
25/09/2022;12:57;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;RS;CAXIAS DO SUL;SCM
01/01/2022;15:58;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;MG;JUIZ DE FORA;SCM
13/07/2022;10:50;Reclamação;Velocidade;Velocidade abaixo do contratado;Em análise;SCM;OI S.A.;Grande;Oi;SP;SOROCABA;SCM
27/11/2023;13:12;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;NÃO INFORMADO;RJ;RIO DE JANEIRO;SCM
11/08/2023;13:35;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;TIM S.A.;Grande;TIM;MG;UBERLÂNDIA;SCM
14/08/2022;22:43;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;PR;LONDRINA;SCM
30/06/2022;22:04;Reclamação;Atendimento;Atendimento inadequado;Em análise;SCM;CLARO S/A;Grande;Claro;RJ;NITERÓI;SCM
17/06/2023;07:31;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SOROCABA;SCM
03/10/2022;15:05;Reclamação;Velocidade;Velocidade abaixo do contratado;Em análise;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;CE;FORTALEZA;SCM
05/12/2023;12:12;Reclamação;N/A;Falha/Interrupção do serviço;Em análise;SCM;TIM S.A.;Grande;TIM;SP;GUARULHOS;SCM
07/06/2023;11:07;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;TIM S.A.;Grande;TIM;DF;CEILÂNDIA;SCM
18/08/2023;09:51;Reclamação;Cobrança;Cobrança indevida;Em análise;SCM;Telefonica Brasil S.A.;Grande;Vivo;PA;BELÉM;SCM
10/09/2023;18:15;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM S.A.;Grande;TIM;MA;SÃO LUÍS;SCM
24/07/2023;12:35;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;MG;BELO HORIZONTE;SCM
01/09/2022;19:20;Reclamação;Cobrança;Cobrança indevida;Em análise;SCM;CLARO S/A;-;Claro;BA;SALVADOR;SCM
26/01/2023;07:15;Reclamação;Falha;Falha/Interrupção do serviço;Em análise;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SC;SC - INTERIOR;SCM
28/11/2023;11:45;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S/A;Grande;Claro;RS;CAXIAS DO SUL;SCM
28/08/2023;16:04;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;TELEFONICA BRASIL S.A.; ;Vivo;PE;CARUARU;SCM
30/12/2023;09:58;Reclamação;Cobrança;N/A;Em análise;SCM;TIM S.A.;Grande;TIM;RN;RN - INTERIOR;SCM
17/01/2022;13:37;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;OI S.A.;Grande;Oi;PR;CURITIBA;SCM
14/11/2023;18:39;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;TIM S.A.;Grande;TIM;PR;CURITIBA;SCM
18/02/2023;20:53;Reclamação;Contrato;Cancelamento não realizado;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;ES;VILA VELHA;SCM
23/12/2022;20:00;Reclamação;Falha;Falha/Interrupção do serviço;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PA;BELÉM;SCM
02/01/2022;17:12;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;PA;MARABÁ;SCM
20/04/2022;12:13;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;GO;GOIÂNIA;SCM
26/06/2022;12:42;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;SC;SC - INTERIOR;SCM
06/06/2023;09:20;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SC;SC - INTERIOR;SCM
07/03/2022;16:28;Reclamação;Contrato;Cancelamento não realizado;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PE;PETROLINA;SCM
03/01/2023;22:31;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;RR;RR - INTERIOR;SCM
06/03/2022;10:05;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;CLARO S.A.;Grande;Claro;SP;SANTOS;SCM
16/05/2023;15:39;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;OI S.A.;Grande;Oi;PR;MARINGÁ;SCM
19/12/2023;15:26;Reclamação;N/A;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;BA;FEIRA DE SANTANA;SCM
31/01/2022;10:15;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MA;IMPERATRIZ;SCM
17/03/2022;18:27;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;PE;PETROLINA;SCM
11/09/2023;08:05;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;Tim S.A.;Grande;TIM;SP;GUARULHOS;SCM
05/09/2023;13:10;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;RJ;NOVA IGUAÇU;SCM
22/05/2022;10:54;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM; ;Grande;Vivo;PB;PB - INTERIOR;SCM
25/10/2023;14:16;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;BA;FEIRA DE SANTANA;SCM
08/10/2023;09:50;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;GO;GOIÂNIA;SCM
13/01/2023;14:10;Reclamação;Cobrança;Cobrança indevida;Pendente;SCM;OI S.A.;Grande;Oi;SP;SOROCABA;SCM
16/04/2022;18:46;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MT;CUIABÁ;SCM
03/08/2022;10:52;Reclamação;Velocidade;NÃO INFORMADO;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SE;SE - INTERIOR;SCM
30/09/2022;12:29;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;ES;CARIACICA;SCM
20/01/2023;08:35;Reclamação;Atendimento;Atendimento inadequado;Pendente;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;SP;SANTOS;SCM
05/04/2023;19:33;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;Oi S.A.;Grande;Oi;RJ;NITERÓI;SCM
11/10/2022;08:17;Reclamação;Falha;Falha/Interrupção do serviço;Pendente;SCM;CLARO S.A.;Grande;Claro;MG;CONTAGEM;SCM
17/08/2023;19:40;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RN;RN - INTERIOR;SCM
16/04/2022;16:59;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;RJ;DUQUE DE CAXIAS;SCM
26/03/2023;22:22;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;PA;ANANINDEUA;SCM
30/08/2022;21:33;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;CLARO S.A.;Grande;Claro;PR;LONDRINA;SCM
02/06/2022;09:49;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;CLARO S.A.;Grande;Claro;SP;SÃO PAULO;SCM
04/11/2022;19:58;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PR;PONTA GROSSA;SCM
28/03/2023;21:49;Reclamação;Cobrança;Cobrança indevida;Em análise;SCM;TIM S.A.;Grande;TIM;PI;PI - INTERIOR;SCM
01/03/2023;09:55;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MA;TIMON;SCM
24/05/2022;09:32;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MS;TRÊS LAGOAS;SCM
29/06/2023;16:54;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;CLARO S.A.;Grande;Claro;SP;SÃO PAULO;SCM
21/09/2023;20:39;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;SERCOMTEL S.A. - TELECOMUNICAÇÕES;Pequeno;Sercomtel;PI;PI - INTERIOR;SCM
02/06/2022;21:34;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;GO;ANÁPOLIS;SCM
10/02/2022;09:12;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM S.A.;Grande;TIM;SP;SANTOS;SCM
30/08/2023;10:46;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;GUARULHOS;SCM
26/08/2022;21:45;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S/A;Grande;Claro;RJ;NITERÓI;SCM
05/02/2023;12:24;Reclamação;Velocidade;Velocidade abaixo do contratado;Em análise;SCM;EMBRATEL S.A.;Grande;Claro;MG;CONTAGEM;SCM
24/08/2023;13:52;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;CLARO S.A.;N/A;Claro;PR;CURITIBA;SCM
25/08/2022;16:15;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;Telefonica Brasil S.A.;Grande;Vivo;SP;CAMPINAS;SCM
29/12/2023;15:11;Reclamação;Cobrança;Cobrança indevida;Em análise;SCM;CLARO S.A.;Grande;Claro;GO;ANÁPOLIS;SCM
29/12/2022;16:00;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;TIM S.A.;Grande;TIM;CE;SOBRAL;SCM
22/02/2022;13:56;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;MA;TIMON;SCM
13/11/2022;09:40;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RO;RO - INTERIOR;SCM
12/01/2022;12:20;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;CE;FORTALEZA;SCM
01/07/2023;20:08;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;Tim S.A.;Grande;TIM;SP;CAMPINAS;SCM
08/03/2022;17:49;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;PA;MARABÁ;SCM
13/02/2022;20:28;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;MG;BELO HORIZONTE;SCM
09/09/2023;14:43;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;RS;PELOTAS;SCM
06/09/2023;12:33;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;Telefonica Brasil S.A.;Grande;Vivo;MG;CONTAGEM;SCM
11/03/2022;19:24;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TIM S.A.;Grande;TIM;RJ;RIO DE JANEIRO;SCM
19/01/2023;15:35;Reclamação;Falha;Falha/Interrupção do serviço;Em análise;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ;NOVA IGUAÇU;SCM
15/04/2023;11:39;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;RJ;RIO DE JANEIRO;SCM
31/10/2022;13:38;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S/A;Grande;Claro;SP;SÃO PAULO;SCM
02/03/2022;17:52;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;OI S.A.;Grande;Oi;MG;UBERLÂNDIA;SCM
20/12/2022;12:42;Reclamação;Atendimento;Atendimento inadequado;Em análise;SCM;CLARO S/A;Grande;Claro;BA;FEIRA DE SANTANA;SCM
03/01/2022;19:16;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;BA;FEIRA DE SANTANA;SCM
16/12/2023;20:13;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;MG;BELO HORIZONTE;SCM
15/03/2023;17:52;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;CLARO S.A.;Grande;Claro;CE;FORTALEZA;SCM
12/11/2023;10:38;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PE;RECIFE;SCM
21/01/2023;20:49;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S/A;Grande;Claro;RJ;RIO DE JANEIRO;SCM
07/07/2022;21:12;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;MG;JUIZ DE FORA;SCM
15/06/2023;11:13;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TIM S.A.;Grande;TIM;TO;TO - INTERIOR;SCM
08/05/2022;18:27;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;CLARO S/A;Grande;Claro;PB;PB - INTERIOR;SCM
01/11/2022;14:02;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PA;BELÉM;SCM
15/12/2023;18:34;Reclamação;Falha;Falha/Interrupção do serviço;Pendente;SCM;CLARO S.A.;Grande;Claro;PR;PONTA GROSSA;SCM
19/01/2023;16:19;Reclamação;Outros;Outros;Em análise;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SOROCABA;SCM
09/04/2023;18:32;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S/A;Grande;Claro;MG;CONTAGEM;SCM
01/05/2023;16:48;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;GO;ANÁPOLIS;SCM
17/06/2023;22:39;Reclamação;Cobrança;Cobrança indevida;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;N/A;SP;SOROCABA;SCM
26/08/2022;10:44;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;Telefonica Brasil S.A.;N/A;Vivo;BA;FEIRA DE SANTANA;SCM
