Data_Abertura;Hora_Abertura;Tipo;Motivo;Detalhe_Motivo;Status;Agrupamento;Nome;Porte;Grupo_Economico;UF;Municipio;Sigla
07/07/2023;15:42;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Em análise;SMP;TELEFONICA BRASIL S.A.;Grande;NÃO INFORMADO;PR;CURITIBA;SMP
20/08/2022;21:49;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SOROCABA;SMP
12/03/2022;07:14;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;CLARO S.A.;Grande;Claro;MG;BELO HORIZONTE;SMP
15/02/2023;16:56;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TIM S.A.;Grande;TIM;ES;CARIACICA;SMP
19/03/2023;19:39;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;PA;ANANINDEUA;SMP
18/05/2022;17:26;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Pendente;SMP;TIM S.A.;Grande;TIM;AM;MANAUS;SMP
21/12/2023;11:15;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;GO;GOIÂNIA;SMP
02/02/2023;18:39;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;CLARO S.A.;Grande;-;SP;SANTOS;SMP
17/12/2022;08:38;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;TIM S.A.;Grande;TIM;RS;CAXIAS DO SUL;SMP
14/05/2022;08:45;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;TELEFONICA BRASIL S.A.;Grande;-;AL;AL - INTERIOR;SMP
06/02/2022;10:59;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Em análise;SMP;TIM S.A.;Grande;TIM;SP;CAMPINAS;SMP
27/08/2023;11:07;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TIM S.A.;Grande;TIM;PE;RECIFE;SMP
18/11/2022;19:29;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SC;SC - INTERIOR;SMP
25/08/2023;07:18;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;CLARO S.A.;Grande;Claro;RJ;NITERÓI;SMP
26/04/2023;22:22;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;CLARO S.A.;N/A;Claro;RJ;RIO DE JANEIRO;SMP
12/02/2022;08:14;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SOROCABA;SMP
14/07/2022;22:41;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ;RIO DE JANEIRO;SMP
07/03/2022;08:55;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;TIM S.A.;Grande;TIM;PE;OLINDA;SMP
28/10/2022;17:12;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Em análise;SMP;EMBRATEL S.A.;Grande;Claro;RN;RN - INTERIOR;SMP
14/03/2022;13:08;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Pendente;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;PA;SANTARÉM;SMP
17/02/2023;19:57;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;PE;RECIFE;SMP
12/07/2023;10:35;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Pendente;SMP;CLARO S.A.;N/A;Claro;PE;OLINDA;SMP
31/05/2022;20:26;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S/A;Grande;Claro;RS;PELOTAS;SMP
11/11/2022;12:05;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;CLARO S.A.;Grande;Claro;CE;FORTALEZA;SMP
30/07/2022;09:21;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;CLARO S.A.;Grande;Claro;MG;CONTAGEM;SMP
18/05/2022;14:32;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TIM S.A.;Grande;TIM;SP;CAMPINAS;SMP
25/04/2022;13:17;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Pendente;SMP;CLARO S.A.;Grande;Claro;SP;CAMPINAS;SMP
12/03/2022;21:03;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;MG;CONTAGEM;SMP
18/06/2022;07:23;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;CLARO S/A;Grande;Claro;PB;PB - INTERIOR;SMP
04/04/2022;17:37;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;SC;SC - INTERIOR;SMP
13/04/2023;10:32;Reclamação;Qualidade;NÃO INFORMADO;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;RN;RN - INTERIOR;SMP
25/08/2023;13:16;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;OI S.A.;Grande;Oi;SP;SÃO PAULO;SMP
19/04/2023;19:42;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;CLARO S.A.;Grande;Claro;SP;CAMPINAS;SMP
29/03/2023;16:56;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Pendente;SMP;CLARO S.A.;Grande;Claro;AM;PARINTINS;SMP
19/07/2022;20:30;Reclamação;N/A;Cobrança indevida / surpresa na fatura;Em análise;SMP;CLARO S.A.;Grande;-;BA;VITÓRIA DA CONQUISTA;SMP
24/10/2022;09:45;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;EMBRATEL S.A.;Grande;Claro;BA;SALVADOR;SMP
13/02/2022;21:39;Reclamação;NÃO INFORMADO;Atendimento ao cliente;Respondida;SMP;OI S.A.;Grande;Oi;SC;SC - INTERIOR;SMP
19/11/2022;18:08;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;BA;SALVADOR;SMP
21/06/2022;21:31;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;CLARO S.A.;Grande;Claro;MG;JUIZ DE FORA;SMP
13/04/2023;19:50;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TIM S.A.;Grande;TIM;SP;SANTOS;SMP
31/08/2023;12:39;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;EMBRATEL S.A.;Grande;Claro;AL;AL - INTERIOR;SMP
29/03/2023;07:47;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;CLARO S.A.;Grande;Claro;SP;SÃO PAULO;SMP
27/09/2023;15:22;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;MA;TIMON;SMP
25/11/2022;08:41;Reclamação;Outros;Outros;Respondida;SMP;CLARO S.A.;Grande;Claro;SP;CAMPINAS;SMP
25/09/2022;08:33;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TIM S.A.;Grande;TIM;CE;CAUCAIA;SMP
06/03/2022;14:14;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;CLARO S/A;Grande;Claro;PR;PONTA GROSSA;SMP
06/11/2022;07:07;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;RO;RO - INTERIOR;SMP
20/02/2023;20:09;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;CLARO S.A.;Grande;Claro;BA;VITÓRIA DA CONQUISTA;SMP
26/10/2022;13:31;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SANTOS;SMP
26/09/2022;17:07;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;GO;APARECIDA DE GOIÂNIA;SMP
12/09/2022;13:22;Reclamação;Internet;Velocidade de internet móvel abaixo;Pendente;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;AM;ITACOATIARA;SMP
13/05/2022;22:30;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TIM S.A.;Grande;TIM;GO;ANÁPOLIS;SMP
10/12/2022;18:37;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;EMBRATEL S.A.;Grande;Claro;PR;LONDRINA;SMP
22/03/2023;11:53;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;EMBRATEL S.A.;Grande;Claro;SP;SÃO PAULO;SMP
17/11/2023;10:43;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;RN;RN - INTERIOR;SMP
18/05/2023;14:02;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;EMBRATEL S.A.;Grande;Claro;SP;SOROCABA;SMP
07/11/2023;14:09;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;RJ;RIO DE JANEIRO;SMP
01/08/2023;17:40;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TIM S.A.;Grande;TIM;BA;SALVADOR;SMP
27/04/2022;13:09;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Em análise;SMP;TIM S.A.;Grande;TIM;PE;CARUARU;SMP
19/05/2023;14:00;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TIM S.A.;Grande;TIM;MA;IMPERATRIZ;SMP
18/05/2023;09:18;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;OI S.A.;Grande;Oi;SP;CAMPINAS;SMP
12/08/2023;07:45;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;TIM S.A.;Grande;TIM;SP;CAMPINAS;SMP
22/10/2023;16:17;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;Claro S.A.;Grande;Claro;SP;SANTOS;SMP
12/12/2023;08:50;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;NÃO INFORMADO;Grande;Vivo;GO;ANÁPOLIS;SMP
16/06/2022;19:39;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S/A;Grande;Claro;SP;SOROCABA;SMP
08/08/2023;07:03;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;BA;FEIRA DE SANTANA;SMP
10/11/2022;14:24;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;EMBRATEL S.A.;Grande;Claro;SC;SC - INTERIOR;SMP
10/03/2022;11:18;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;CLARO S.A.;Grande;Claro;SP;SANTOS;SMP
01/04/2022;21:01;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;EMBRATEL S.A.;Grande;Claro;PE;OLINDA;SMP
16/08/2022;18:20;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;-;BA;FEIRA DE SANTANA;SMP
20/07/2023;16:01;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SANTOS;SMP
20/11/2022;22:16;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;OI S.A.;Grande;Oi;PR;PONTA GROSSA;SMP
28/04/2022;10:07;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;RO;RO - INTERIOR;SMP
07/04/2022;12:38;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Pendente;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;PA;BELÉM;SMP
13/03/2022;15:59;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;GUARULHOS;SMP
22/02/2023;20:12;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;BA;FEIRA DE SANTANA;SMP
28/08/2023;10:24;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TIM S.A.;Grande;TIM;BA;VITÓRIA DA CONQUISTA;SMP
02/11/2022;22:07;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;AM;PARINTINS;SMP
26/01/2023;15:21;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;OI S.A.;Grande;Oi;SP;GUARULHOS;SMP
13/11/2023;11:10;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;OI S.A.;Grande;Oi;DF;CEILÂNDIA;SMP
21/08/2023;17:07;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;NÃO INFORMADO;Vivo;PA;ANANINDEUA;SMP
19/12/2023;12:54;Reclamação;Cobrança;-;Respondida;SMP;CLARO S.A.;Grande;Claro;SP;CAMPINAS;SMP
25/02/2023;22:06;Reclamação;Atendimento;Atendimento ao cliente;Pendente;SMP;Claro S.A.;Grande;Claro;SP;SOROCABA;SMP
20/05/2023;20:53;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TIM S.A.;Grande;TIM;RN;RN - INTERIOR;SMP
31/03/2022;13:24;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;PI;PI - INTERIOR;SMP
16/12/2022;14:04;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Em análise;SMP;TIM S.A.;N/A;TIM;SP;CAMPINAS;SMP
02/11/2022;12:40;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Pendente;SMP;CLARO S.A.;Grande;Claro;PA;SANTARÉM;SMP
29/09/2023;20:27;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;SERCOMTEL S.A. - TELECOMUNICAÇÕES;Pequeno;Sercomtel;AM;MANAUS;SMP
05/03/2023;22:24;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;GO;GOIÂNIA;SMP
17/07/2023;18:39;Reclamação; ;Outros;Respondida;SMP;TIM S.A.;Grande;TIM;RS;CAXIAS DO SUL;SMP
19/05/2022;17:34;Reclamação;Internet;Velocidade de internet móvel abaixo;Em análise;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;AL;AL - INTERIOR;SMP
28/02/2022;20:31;Reclamação; ;Cobrança indevida / surpresa na fatura;Em análise;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;TO;TO - INTERIOR;SMP
15/10/2022;18:12;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TIM S.A.;Grande;TIM;PI;PI - INTERIOR;SMP
22/10/2023;12:20;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;CLARO S.A.;Grande;Claro;RJ;NITERÓI;SMP
06/03/2023;21:17;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;CLARO S.A.;Grande;Claro;CE;SOBRAL;SMP
06/03/2023;17:04;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;SP;SÃO PAULO;SMP
06/07/2023;11:40;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;CLARO S.A.;Grande;Claro;MS;CAMPO GRANDE;SMP
02/09/2023;12:03;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;SERCOMTEL S.A. - TELECOMUNICAÇÕES;Pequeno;Sercomtel;SP;GUARULHOS;SMP
03/08/2022;20:22;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;CLARO S.A.;Grande;Claro;BA;VITÓRIA DA CONQUISTA;SMP
22/11/2022;16:49;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Pendente;SMP;OI S.A.;Grande;Oi;DF;BRASÍLIA;SMP
20/02/2022;12:02;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;RS;CAXIAS DO SUL;SMP
18/06/2023;14:53;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;TIM S.A.;Grande;TIM;SC;SC - INTERIOR;SMP
27/09/2023;15:03;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;TIM S.A.;Grande;TIM;MG;BELO HORIZONTE;SMP
11/03/2022;19:33;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;OI S.A.;Grande;Oi;SP;SANTOS;SMP
06/10/2023;17:57;Reclamação;Atendimento;Atendimento ao cliente;Pendente;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ;DUQUE DE CAXIAS;SMP
16/10/2023;15:11;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;Tim S.A.;Grande;TIM;MT;CUIABÁ;SMP
11/06/2022;10:19;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;CLARO S.A.;Grande;Claro;PB;PB - INTERIOR;SMP
12/10/2023;14:14;Reclamação;Internet;Velocidade de internet móvel abaixo;Pendente;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;RR;RR - INTERIOR;SMP
18/09/2022;10:51;Reclamação;Internet;Velocidade de internet móvel abaixo;Em análise;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;RN;RN - INTERIOR;SMP
07/06/2023;15:29;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Pendente;SMP;CLARO S.A.;Grande;Claro;RJ;NITERÓI;SMP
18/01/2023;11:56;Reclamação;Atendimento;Atendimento ao cliente;Pendente;SMP;CLARO S.A.;Grande;Claro;BA;VITÓRIA DA CONQUISTA;SMP
10/05/2023;22:28;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TIM S.A.;Grande;TIM;CE;SOBRAL;SMP
18/02/2023;11:10;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;TIM S.A.;Grande;TIM;BA;SALVADOR;SMP
25/06/2022;18:21;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Pendente;SMP;OI S.A.;Grande;Oi;MG;BELO HORIZONTE;SMP
25/06/2023;08:39;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;TIM S.A.;Grande;TIM;GO;ANÁPOLIS;SMP
16/04/2022;13:22;Reclamação;Internet;Velocidade de internet móvel abaixo;Pendente;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;MG;UBERLÂNDIA;SMP
14/02/2023;14:16;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;-;Claro;MG;JUIZ DE FORA;SMP
13/10/2022;18:02;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Pendente;SMP;CLARO S.A.;Grande;Claro;PE;OLINDA;SMP
19/08/2023;22:28;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;CLARO S.A.;Grande;Claro;PB;PB - INTERIOR;SMP
09/12/2022;14:11;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;CLARO S.A.;Grande;Claro;RO;RO - INTERIOR;SMP
14/09/2022;14:09;Reclamação;Atendimento;Atendimento ao cliente;Pendente;SMP;SERCOMTEL S.A. - TELECOMUNICAÇÕES;Pequeno;Sercomtel;PI;PI - INTERIOR;SMP
07/06/2023;19:14;Reclamação;NÃO INFORMADO;Atendimento ao cliente;Respondida;SMP;CLARO S.A.;Grande;Claro;MT;CUIABÁ;SMP
04/11/2023;20:49;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;TIM S.A.;Grande;TIM;RJ;DUQUE DE CAXIAS;SMP
29/05/2022;15:41;Reclamação;Outros;Outros;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;CAMPINAS;SMP
01/11/2022;09:26;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;OI S.A.;Grande;Oi;RJ;NOVA IGUAÇU;SMP
20/03/2022;09:58;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;CLARO S.A.;Grande;Claro;MG;CONTAGEM;SMP
04/02/2023;19:03;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;CLARO S.A.;Grande;Claro;RS;PELOTAS;SMP
15/01/2022;11:23;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Em análise;SMP;SERCOMTEL S.A. - TELECOMUNICAÇÕES;Pequeno;Sercomtel;MG;UBERLÂNDIA;SMP
13/11/2023;16:02;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;BA;VITÓRIA DA CONQUISTA;SMP
14/09/2022;21:17;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;CLARO S.A.;Grande;Claro;SP;SÃO PAULO;SMP
03/12/2023;10:16;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TIM S.A.;Grande;TIM;PI;PI - INTERIOR;SMP
28/03/2023;09:54;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TIM S.A.;Grande;TIM;MA;SÃO LUÍS;SMP
01/05/2022;10:57;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Em análise;SMP;SERCOMTEL S.A. - TELECOMUNICAÇÕES;Pequeno;Sercomtel;GO;ANÁPOLIS;SMP
16/11/2022;07:38;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;PR;CURITIBA;SMP
27/01/2023;12:41;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;RS;CANOAS;SMP
10/11/2022;10:48;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;SERCOMTEL S.A. - TELECOMUNICAÇÕES;Pequeno;Sercomtel;PR;PONTA GROSSA;SMP
17/09/2023;21:40;Reclamação; ;Atendimento ao cliente;Respondida;SMP;OI S.A.;Grande;Oi;DF;TAGUATINGA;SMP
01/06/2022;14:57;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;TIM S.A.;Grande;TIM;BA;SALVADOR;SMP
09/03/2023;21:37;Reclamação;Outros;Outros;Respondida;SMP;CLARO S.A.;Grande;Claro;PA;ANANINDEUA;SMP
09/02/2022;08:38;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;SERCOMTEL S.A. - TELECOMUNICAÇÕES;Pequeno;Sercomtel;RJ;NOVA IGUAÇU;SMP
20/06/2023;10:20;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;CLARO S.A.;Grande;Claro;SP;GUARULHOS;SMP
28/01/2023;10:02;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Pendente;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;MT;CUIABÁ;SMP
21/03/2022;07:54;Reclamação;Atendimento;Atendimento ao cliente;Pendente;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;MG;JUIZ DE FORA;SMP
24/08/2022;14:12;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;GO;ANÁPOLIS;SMP
31/08/2023;13:35;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;CLARO S.A.;Grande;Claro;SP;CAMPINAS;SMP
25/05/2023;21:49;Reclamação;Cobrança;N/A;Respondida;SMP;OI S.A.;Grande;Oi;RJ;DUQUE DE CAXIAS;SMP
20/09/2022;13:20;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TIM S.A.;-;TIM;SP;SÃO PAULO;SMP
02/07/2023;12:20;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TIM S.A.;Grande;NÃO INFORMADO;SP;SOROCABA;SMP
02/08/2023;18:05;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;OI S.A.;Grande;Oi;SP;CAMPINAS;SMP
07/04/2023;07:49;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;TIM S.A.;Grande;TIM;ES;CARIACICA;SMP
04/10/2023;22:41;Reclamação;Outros;Outros;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SÃO PAULO;SMP
04/10/2023;08:50;Reclamação;Internet;Velocidade de internet móvel abaixo;Pendente;SMP;CLARO S.A.;Grande;Claro;GO;APARECIDA DE GOIÂNIA;SMP
08/01/2022;17:37;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;RO;RO - INTERIOR;SMP
12/10/2023;12:53;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;PR;MARINGÁ;SMP
15/01/2023;10:44;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SANTOS;SMP
07/10/2022;11:39;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TIM S.A.;Grande;TIM;RJ;NITERÓI;SMP
20/01/2022;07:01;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;OI S.A.;Grande;Oi;MG;BELO HORIZONTE;SMP
17/09/2022;11:37;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;OI S.A.;Grande;Oi;DF;BRASÍLIA;SMP
15/12/2022;14:19;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;OI S.A.;Grande;Oi;SP;SANTOS;SMP
16/09/2023;09:10;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;TIM S.A.;Grande;TIM;RS;CANOAS;SMP
25/04/2023;08:47;Reclamação;Internet;Velocidade de internet móvel abaixo;Pendente;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;RS;PORTO ALEGRE;SMP
14/09/2022;17:47;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TIM S.A.;Grande;TIM;PE;PETROLINA;SMP
22/03/2023;08:19;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;TIM S.A.;Grande;TIM;MA;SÃO LUÍS;SMP
02/09/2022;22:28;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;CLARO S.A.;Grande;Claro;SP;CAMPINAS;SMP
08/02/2022;08:57;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Pendente;SMP;TIM S.A.;Grande;TIM;PR;LONDRINA;SMP
