id_reclamacao,id_data,id_operadora,id_uf,id_tipo,status,sigla_servico,qtd
660,713,5,25,12,Em Análise,SCM,1
661,541,4,13,4,Respondida,SCM,1
662,328,1,25,4,Respondida,SCM,1
663,17,3,25,4,Respondida,SCM,1
664,669,5,25,9,Respondida,SCM,1
665,428,5,25,34,Respondida,SCM,1
666,236,4,6,35,Pendente,SCM,1
667,204,5,16,4,Respondida,SCM,1
668,210,4,19,9,Respondida,SCM,1
669,668,6,13,35,Respondida,SCM,1
670,251,5,19,4,Respondida,SCM,1
671,92,5,25,7,Respondida,SCM,1
672,429,5,16,4,Respondida,SCM,1
673,404,1,5,35,Em Análise,SCM,1
674,558,5,16,4,Respondida,SCM,1
675,655,4,19,35,Respondida,SCM,1
676,267,1,22,9,Em Análise,SCM,1
677,291,5,5,12,Pendente,SCM,1
678,326,4,19,9,Pendente,SCM,1
679,3,2,17,2,Respondida,SCM,1
680,727,4,14,34,Respondida,SCM,1
681,322,4,11,2,Pendente,SCM,1
682,587,2,16,35,Respondida,SCM,1
683,34,5,17,9,Pendente,SCM,1
684,470,1,13,4,Respondida,SCM,1
685,538,4,19,35,Respondida,SCM,1
686,452,3,14,35,Respondida,SCM,1
687,373,4,18,35,Pendente,SCM,1
688,157,4,19,35,Pendente,SCM,1
689,3,5,14,35,Pendente,SCM,1
690,188,4,19,35,Respondida,SCM,1
691,134,1,22,35,Pendente,SCM,1
692,451,1,9,35,Pendente,SCM,1
693,187,4,14,24,Respondida,SCM,1
694,516,5,25,35,Pendente,SCM,1
695,156,1,25,29,Pendente,SCM,1
696,272,1,5,35,Em Análise,SCM,1
697,298,2,7,35,Respondida,SCM,1
698,684,1,6,35,Respondida,SCM,1
699,278,4,12,7,Respondida,SCM,1
700,11,2,17,35,Respondida,SCM,1
701,318,1,11,29,Respondida,SCM,1
702,73,4,5,35,Pendente,SCM,1
703,204,4,13,9,Respondida,SCM,1
704,307,1,5,12,Respondida,SCM,1
705,134,2,15,2,Respondida,SCM,1
706,472,4,19,9,Pendente,SCM,1
707,27,4,10,35,Respondida,SCM,1
708,638,1,25,2,Em Análise,SCM,1
709,574,5,7,34,Respondida,SCM,1
710,625,5,26,2,Respondida,SCM,1
711,581,4,19,9,Pendente,SCM,1
712,470,1,25,4,Respondida,SCM,1
713,414,4,5,34,Respondida,SCM,1
714,38,4,25,9,Respondida,SCM,1
715,315,4,10,4,Respondida,SCM,1
716,466,5,11,8,Respondida,SCM,1
717,506,2,13,29,Respondida,SCM,1
718,365,4,18,7,Respondida,SCM,1
719,314,1,13,35,Respondida,SCM,1
720,562,1,19,35,Respondida,SCM,1
721,693,1,25,9,Pendente,SCM,1
722,125,5,25,9,Em Análise,SCM,1
723,657,4,16,9,Em Análise,SCM,1
724,239,4,16,9,Respondida,SCM,1
725,536,1,13,4,Respondida,SCM,1
726,68,5,11,12,Respondida,SCM,1
727,283,4,2,35,Respondida,SCM,1
728,60,4,14,4,Respondida,SCM,1
729,332,5,19,35,Respondida,SCM,1
730,429,1,19,12,Respondida,SCM,1
731,194,5,5,9,Respondida,SCM,1
732,51,4,25,7,Respondida,SCM,1
733,13,4,14,9,Respondida,SCM,1
734,99,4,27,4,Respondida,SCM,1
735,642,1,25,22,Respondida,SCM,1
736,665,4,12,34,Respondida,SCM,1
737,634,4,9,35,Em Análise,SCM,1
738,411,4,7,6,Respondida,SCM,1
739,9,4,25,35,Pendente,SCM,1
740,696,2,8,35,Respondida,SCM,1
741,235,1,16,4,Respondida,SCM,1
742,343,4,25,10,Respondida,SCM,1
743,656,1,21,24,Pendente,SCM,1
744,127,1,21,35,Em Análise,SCM,1
745,506,4,19,9,Em Análise,SCM,1
746,144,1,20,2,Respondida,SCM,1
747,309,1,5,35,Respondida,SCM,1
748,165,4,25,9,Respondida,SCM,1
749,592,2,12,2,Pendente,SCM,1
750,727,4,25,2,Em Análise,SCM,1
751,478,1,19,12,Respondida,SCM,1
752,697,4,6,35,Respondida,SCM,1
753,229,4,16,29,Em Análise,SCM,1
754,424,1,19,9,Respondida,SCM,1
755,396,4,2,35,Respondida,SCM,1
756,571,4,5,9,Em Análise,SCM,1
757,655,4,25,35,Respondida,SCM,1
758,590,4,15,20,Respondida,SCM,1
759,314,6,13,35,Respondida,SCM,1
760,336,5,8,35,Respondida,SCM,1
761,460,5,5,4,Pendente,SCM,1
762,401,4,19,7,Respondida,SCM,1
763,213,4,25,35,Respondida,SCM,1
764,538,1,20,4,Respondida,SCM,1
765,57,4,19,4,Pendente,SCM,1
766,573,1,25,16,Respondida,SCM,1
767,331,4,6,35,Respondida,SCM,1
768,314,4,14,35,Respondida,SCM,1
769,550,1,19,2,Pendente,SCM,1
770,70,4,12,7,Respondida,SCM,1
771,228,4,16,35,Respondida,SCM,1
772,570,2,13,35,Pendente,SCM,1
773,716,4,12,35,Respondida,SCM,1
774,226,1,25,35,Em Análise,SCM,1
775,604,4,25,9,Pendente,SCM,1
776,258,4,25,35,Respondida,SCM,1
777,502,1,25,35,Respondida,SCM,1
778,432,4,10,34,Em Análise,SCM,1
779,156,4,13,4,Respondida,SCM,1
780,92,4,25,35,Respondida,SCM,1
781,242,1,24,12,Respondida,SCM,1
782,63,1,7,2,Respondida,SCM,1
783,147,5,25,4,Respondida,SCM,1
784,291,5,13,29,Respondida,SCM,1
785,83,4,8,4,Respondida,SCM,1
786,185,5,25,35,Respondida,SCM,1
787,565,4,13,4,Respondida,SCM,1
788,581,4,1,2,Pendente,SCM,1
789,673,6,5,2,Respondida,SCM,1
790,600,4,25,35,Respondida,SCM,1
791,623,1,24,4,Respondida,SCM,1
792,691,1,27,35,Respondida,SCM,1
793,397,4,5,4,Respondida,SCM,1
794,56,2,25,4,Pendente,SCM,1
795,468,4,17,35,Respondida,SCM,1
796,605,5,19,35,Respondida,SCM,1
797,264,4,18,2,Respondida,SCM,1
798,111,5,25,7,Respondida,SCM,1
799,430,3,19,7,Em Análise,SCM,1
800,697,1,19,4,Respondida,SCM,1
801,79,1,24,4,Respondida,SCM,1
802,652,1,4,9,Respondida,SCM,1
803,709,5,13,35,Respondida,SCM,1
804,686,4,8,4,Respondida,SCM,1
805,244,2,6,9,Respondida,SCM,1
806,399,2,13,9,Respondida,SCM,1
807,387,2,6,34,Respondida,SCM,1
808,712,1,19,29,Respondida,SCM,1
809,658,4,25,35,Em Análise,SCM,1
810,239,4,16,4,Respondida,SCM,1
811,235,2,6,35,Respondida,SCM,1
812,30,3,6,9,Respondida,SCM,1
813,439,4,5,35,Pendente,SCM,1
814,408,5,9,35,Respondida,SCM,1
815,88,4,5,7,Respondida,SCM,1
816,673,1,17,9,Respondida,SCM,1
817,467,1,13,34,Respondida,SCM,1
818,418,5,6,4,Respondida,SCM,1
819,319,4,25,34,Respondida,SCM,1
820,383,1,19,35,Respondida,SCM,1
821,510,5,25,7,Pendente,SCM,1
822,104,4,6,4,Pendente,SCM,1
823,429,5,19,35,Respondida,SCM,1
824,142,1,24,9,Respondida,SCM,1
825,545,4,21,12,Respondida,SCM,1
826,628,2,10,4,Respondida,SCM,1
827,558,4,25,4,Pendente,SCM,1
828,537,1,19,9,Respondida,SCM,1
829,232,4,25,2,Respondida,SCM,1
830,145,5,16,4,Respondida,SCM,1
831,172,4,19,35,Pendente,SCM,1
832,516,1,24,8,Respondida,SCM,1
833,295,5,15,9,Respondida,SCM,1
834,206,4,6,4,Respondida,SCM,1
835,527,2,25,4,Pendente,SCM,1
836,649,4,9,9,Respondida,SCM,1
837,459,5,10,35,Respondida,SCM,1
838,714,1,16,9,Respondida,SCM,1
839,261,5,13,35,Respondida,SCM,1
840,182,1,2,35,Respondida,SCM,1
841,466,4,6,12,Respondida,SCM,1
842,50,5,17,9,Pendente,SCM,1
843,86,4,25,35,Respondida,SCM,1
844,299,5,16,12,Respondida,SCM,1
845,506,4,13,9,Respondida,SCM,1
846,405,4,5,4,Pendente,SCM,1
847,624,1,25,9,Respondida,SCM,1
848,721,4,7,4,Pendente,SCM,1
849,209,1,25,9,Respondida,SCM,1
850,356,4,12,4,Respondida,SCM,1
851,157,4,8,35,Respondida,SCM,1
852,239,4,13,9,Respondida,SCM,1
853,701,4,16,2,Respondida,SCM,1
854,106,5,13,35,Respondida,SCM,1
855,342,4,25,35,Respondida,SCM,1
856,298,4,25,35,Respondida,SCM,1
857,366,4,26,12,Respondida,SCM,1
858,300,1,21,35,Respondida,SCM,1
859,127,1,19,7,Respondida,SCM,1
860,474,1,17,10,Respondida,SCM,1
861,634,4,6,4,Respondida,SCM,1
862,679,4,23,2,Respondida,SCM,1
863,407,4,25,9,Pendente,SCM,1
864,301,4,21,9,Pendente,SCM,1
865,90,1,19,35,Em Análise,SCM,1
866,573,4,13,4,Respondida,SCM,1
867,622,2,7,35,Respondida,SCM,1
868,99,4,16,9,Respondida,SCM,1
869,174,1,21,2,Pendente,SCM,1
870,586,2,13,4,Respondida,SCM,1
871,238,4,13,12,Em Análise,SCM,1
872,57,4,19,12,Pendente,SCM,1
873,654,5,9,4,Respondida,SCM,1
874,239,5,25,2,Em Análise,SCM,1
875,266,4,25,4,Respondida,SCM,1
876,161,4,13,29,Respondida,SCM,1
877,507,1,9,2,Respondida,SCM,1
878,237,1,20,7,Respondida,SCM,1
879,69,5,13,4,Em Análise,SCM,1
880,34,2,18,35,Em Análise,SCM,1
881,497,1,25,7,Pendente,SCM,1
882,277,4,21,2,Respondida,SCM,1
883,161,5,21,35,Respondida,SCM,1
884,132,5,25,35,Respondida,SCM,1
885,603,4,21,7,Respondida,SCM,1
886,439,2,4,35,Respondida,SCM,1
887,533,1,16,4,Respondida,SCM,1
888,285,4,17,35,Respondida,SCM,1
889,493,1,13,9,Respondida,SCM,1
890,209,1,3,12,Respondida,SCM,1
891,267,5,2,35,Respondida,SCM,1
892,543,4,19,4,Respondida,SCM,1
893,446,4,25,35,Respondida,SCM,1
894,287,4,25,2,Respondida,SCM,1
895,484,5,25,29,Respondida,SCM,1
896,507,4,17,9,Em Análise,SCM,1
897,433,1,5,35,Em Análise,SCM,1
898,572,5,19,9,Respondida,SCM,1
899,23,4,6,7,Em Análise,SCM,1
900,523,1,19,35,Respondida,SCM,1
901,175,4,25,2,Respondida,SCM,1
902,301,4,21,4,Respondida,SCM,1
903,440,5,21,7,Respondida,SCM,1
904,189,1,21,20,Respondida,SCM,1
905,157,4,19,35,Respondida,SCM,1
906,425,4,10,9,Respondida,SCM,1
907,145,1,19,35,Respondida,SCM,1
908,565,2,11,4,Pendente,SCM,1
909,676,4,25,35,Respondida,SCM,1
910,94,4,25,35,Respondida,SCM,1
911,405,3,25,9,Respondida,SCM,1
912,61,2,16,2,Em Análise,SCM,1
913,526,5,16,35,Respondida,SCM,1
914,380,4,19,24,Respondida,SCM,1
915,211,4,10,7,Respondida,SCM,1
916,102,4,19,35,Em Análise,SCM,1
917,657,4,16,9,Em Análise,SCM,1
918,331,4,24,2,Pendente,SCM,1
919,383,5,17,4,Respondida,SCM,1
920,537,4,10,4,Respondida,SCM,1
921,313,5,14,7,Pendente,SCM,1
922,169,4,25,35,Respondida,SCM,1
923,334,2,5,4,Respondida,SCM,1
924,157,5,5,9,Respondida,SCM,1
925,430,4,21,35,Respondida,SCM,1
926,41,5,25,4,Respondida,SCM,1
927,101,5,19,35,Respondida,SCM,1
928,523,5,5,35,Respondida,SCM,1
929,463,4,24,9,Respondida,SCM,1
930,494,4,19,12,Pendente,SCM,1
931,170,2,21,9,Respondida,SCM,1
932,12,2,14,4,Respondida,SCM,1
933,108,4,15,4,Respondida,SCM,1
934,275,5,8,4,Respondida,SCM,1
935,426,2,6,35,Respondida,SCM,1
936,723,4,3,12,Pendente,SCM,1
937,14,1,25,2,Respondida,SCM,1
938,716,1,6,2,Em Análise,SCM,1
939,233,1,9,35,Pendente,SCM,1
940,54,4,13,7,Respondida,SCM,1
941,57,1,22,9,Respondida,SCM,1
942,709,1,23,35,Respondida,SCM,1
943,403,4,6,9,Respondida,SCM,1
944,180,4,25,9,Respondida,SCM,1
945,393,4,5,9,Respondida,SCM,1
946,544,1,15,4,Respondida,SCM,1
947,349,4,19,35,Respondida,SCM,1
948,373,1,21,29,Respondida,SCM,1
949,73,4,5,7,Em Análise,SCM,1
950,390,5,6,4,Respondida,SCM,1
951,351,1,25,35,Em Análise,SCM,1
952,268,1,19,9,Pendente,SCM,1
953,444,2,16,12,Respondida,SCM,1
954,20,1,25,4,Pendente,SCM,1
955,274,5,15,35,Em Análise,SCM,1
956,311,4,15,35,Respondida,SCM,1
957,310,4,24,9,Respondida,SCM,1
958,166,5,10,7,Respondida,SCM,1
959,717,4,15,2,Respondida,SCM,1
960,658,2,8,12,Respondida,SCM,1
961,512,4,21,35,Respondida,SCM,1
962,518,2,25,4,Pendente,SCM,1
963,224,1,13,12,Respondida,SCM,1
964,239,4,21,35,Respondida,SCM,1
965,609,4,14,7,Respondida,SCM,1
966,324,4,7,26,Respondida,SCM,1
967,551,4,25,4,Respondida,SCM,1
968,293,5,21,35,Respondida,SCM,1
969,582,1,6,35,Respondida,SCM,1
970,173,5,13,9,Respondida,SCM,1
971,617,4,14,35,Em Análise,SCM,1
972,148,1,9,35,Pendente,SCM,1
973,553,2,25,35,Respondida,SCM,1
974,656,3,14,35,Pendente,SCM,1
975,275,5,25,7,Em Análise,SCM,1
976,90,4,24,35,Pendente,SCM,1
977,408,5,25,29,Em Análise,SCM,1
978,711,2,6,35,Respondida,SCM,1
979,100,1,10,35,Respondida,SCM,1
980,7,5,5,9,Pendente,SCM,1
981,506,4,12,35,Pendente,SCM,1
982,463,3,25,12,Respondida,SCM,1
983,366,1,5,9,Respondida,SCM,1
984,704,5,11,7,Pendente,SCM,1
985,324,5,25,18,Em Análise,SCM,1
986,269,4,15,4,Respondida,SCM,1
987,232,4,14,34,Respondida,SCM,1
988,614,4,16,29,Respondida,SCM,1
989,705,4,25,35,Respondida,SCM,1
990,141,4,16,9,Respondida,SCM,1
991,392,2,13,9,Pendente,SCM,1
992,506,4,18,2,Respondida,SCM,1
993,587,4,16,9,Respondida,SCM,1
994,91,4,25,9,Respondida,SCM,1
995,626,4,24,35,Respondida,SCM,1
996,431,4,16,7,Em Análise,SCM,1
997,193,4,5,35,Respondida,SCM,1
998,328,4,5,7,Respondida,SCM,1
999,729,5,19,4,Em Análise,SCM,1
1000,693,4,25,4,Respondida,SCM,1
1001,320,1,26,9,Respondida,SCM,1
1002,470,2,25,4,Respondida,SCM,1
1003,714,5,10,9,Respondida,SCM,1
1004,59,5,21,35,Pendente,SCM,1
1005,187,6,19,4,Respondida,SCM,1
1006,457,4,4,4,Respondida,SCM,1
1007,230,2,16,4,Respondida,SCM,1
1008,434,4,25,12,Respondida,SCM,1
1009,628,4,13,4,Respondida,SCM,1
1010,394,4,13,35,Em Análise,SCM,1
1011,60,4,17,6,Respondida,SCM,1
1012,1,3,5,35,Pendente,SCM,1
1013,630,4,20,35,Respondida,SCM,1
1014,343,1,19,4,Pendente,SCM,1
1015,583,4,12,9,Respondida,SCM,1
1016,469,4,25,9,Respondida,SCM,1
1017,567,5,19,35,Pendente,SCM,1
1018,535,1,25,7,Respondida,SCM,1
1019,728,4,5,2,Pendente,SCM,1
1020,664,4,19,4,Pendente,SCM,1
1021,263,4,25,35,Respondida,SCM,1
1022,543,5,25,29,Respondida,SCM,1
1023,107,4,24,4,Respondida,SCM,1
1024,724,4,6,9,Respondida,SCM,1
1025,245,1,19,35,Respondida,SCM,1
1026,703,5,5,35,Respondida,SCM,1
1027,611,4,25,18,Respondida,SCM,1
1028,719,4,17,35,Respondida,SCM,1
1029,354,4,5,4,Pendente,SCM,1
1030,443,5,19,4,Pendente,SCM,1
1031,91,1,10,4,Respondida,SCM,1
1032,139,5,25,35,Respondida,SCM,1
1033,252,4,6,16,Pendente,SCM,1
1034,460,4,25,35,Respondida,SCM,1
1035,324,4,11,9,Respondida,SCM,1
1036,143,4,21,35,Respondida,SCM,1
1037,610,1,13,2,Respondida,SCM,1
1038,583,5,25,9,Pendente,SCM,1
1039,595,4,24,35,Respondida,SCM,1
1040,480,1,16,9,Respondida,SCM,1
1041,198,4,12,4,Respondida,SCM,1
1042,544,1,27,9,Respondida,SCM,1
1043,548,4,21,10,Respondida,SCM,1
1044,353,5,24,4,Em Análise,SCM,1
1045,717,4,25,35,Respondida,SCM,1
1046,529,1,10,7,Respondida,SCM,1
1047,59,5,21,35,Respondida,SCM,1
1048,487,4,24,9,Pendente,SCM,1
1049,43,5,16,7,Em Análise,SCM,1
1050,725,1,7,4,Em Análise,SCM,1
1051,24,4,7,35,Pendente,SCM,1
1052,33,4,6,2,Respondida,SCM,1
1053,709,4,25,4,Respondida,SCM,1
1054,482,2,7,35,Respondida,SCM,1
1055,152,4,21,2,Respondida,SCM,1
1056,721,2,19,7,Respondida,SCM,1
1057,207,5,13,35,Respondida,SCM,1
1058,290,1,19,9,Respondida,SCM,1
1059,201,4,19,4,Pendente,SCM,1
1060,249,1,19,9,Pendente,SCM,1
1061,91,4,9,7,Pendente,SCM,1
1062,408,4,16,2,Respondida,SCM,1
1063,255,1,14,4,Respondida,SCM,1
1064,34,2,5,35,Respondida,SCM,1
1065,341,1,13,35,Respondida,SCM,1
1066,354,2,25,35,Respondida,SCM,1
1067,384,4,19,4,Respondida,SCM,1
1068,495,4,21,4,Em Análise,SCM,1
1069,517,4,19,35,Respondida,SCM,1
1070,599,4,15,35,Respondida,SCM,1
1071,581,2,20,35,Respondida,SCM,1
1072,729,5,27,35,Respondida,SCM,1
1073,165,4,13,9,Respondida,SCM,1
1074,424,5,19,29,Respondida,SCM,1
1075,146,1,19,35,Em Análise,SCM,1
1076,620,1,4,4,Respondida,SCM,1
1077,434,2,25,4,Respondida,SCM,1
1078,574,5,25,4,Pendente,SCM,1
1079,354,1,14,12,Respondida,SCM,1
1080,104,5,16,35,Respondida,SCM,1
1081,52,1,25,12,Respondida,SCM,1
1082,52,1,25,12,Em Análise,SCM,1
1083,408,1,19,35,Em Análise,SCM,1
1084,303,4,9,35,Respondida,SCM,1
1085,115,3,5,10,Respondida,SCM,1
1086,477,1,8,4,Respondida,SCM,1
1087,327,5,8,12,Respondida,SCM,1
1088,640,4,8,9,Respondida,SCM,1
1089,145,1,25,35,Respondida,SCM,1
1090,672,5,14,9,Respondida,SCM,1
1091,510,5,21,9,Pendente,SCM,1
1092,301,4,25,2,Respondida,SCM,1
1093,622,2,9,12,Respondida,SCM,1
1094,335,1,4,35,Respondida,SCM,1
1095,6,1,25,9,Respondida,SCM,1
1096,247,4,13,2,Respondida,SCM,1
1097,523,4,25,35,Respondida,SCM,1
1098,622,1,10,4,Respondida,SCM,1
1099,591,4,10,9,Respondida,SCM,1
1100,494,5,25,4,Respondida,SCM,1
1101,94,4,17,4,Respondida,SCM,1
1102,657,1,23,35,Respondida,SCM,1
1103,719,5,6,35,Respondida,SCM,1
1104,265,1,5,35,Pendente,SCM,1
1105,524,2,7,2,Pendente,SCM,1
1106,602,1,24,12,Pendente,SCM,1
1107,126,5,16,35,Respondida,SCM,1
1108,171,4,16,4,Pendente,SCM,1
1109,701,1,11,35,Pendente,SCM,1
1110,612,1,21,4,Respondida,SCM,1
1111,342,4,25,35,Respondida,SCM,1
1112,651,1,5,4,Respondida,SCM,1
1113,380,4,19,4,Respondida,SCM,1
1114,631,4,7,4,Respondida,SCM,1
1115,232,4,5,4,Em Análise,SCM,1
1116,111,4,25,9,Pendente,SCM,1
1117,436,4,4,9,Em Análise,SCM,1
1118,335,4,15,35,Respondida,SCM,1
1119,45,4,19,35,Pendente,SCM,1
1120,49,4,17,9,Respondida,SCM,1
1121,520,3,15,7,Respondida,SCM,1
1122,307,1,16,9,Respondida,SCM,1
1123,374,1,10,35,Respondida,SCM,1
1124,112,6,25,9,Pendente,SCM,1
1125,406,4,25,4,Respondida,SCM,1
1126,97,5,13,4,Em Análise,SCM,1
1127,223,5,15,4,Respondida,SCM,1
1128,167,4,13,35,Respondida,SCM,1
1129,667,4,19,4,Em Análise,SCM,1
1130,141,1,4,9,Respondida,SCM,1
1131,709,1,13,2,Em Análise,SCM,1
1132,718,4,16,4,Pendente,SCM,1
1133,200,2,7,9,Respondida,SCM,1
1134,495,1,2,35,Em Análise,SCM,1
1135,92,1,12,35,Respondida,SCM,1
1136,180,5,15,35,Respondida,SCM,1
1137,34,5,19,4,Respondida,SCM,1
1138,413,1,26,9,Pendente,SCM,1
1139,309,4,4,35,Respondida,SCM,1
1140,666,3,2,2,Respondida,SCM,1
1141,450,1,5,4,Respondida,SCM,1
1142,347,4,8,12,Respondida,SCM,1
1143,451,5,12,2,Respondida,SCM,1
1144,719,1,21,35,Pendente,SCM,1
1145,406,4,25,4,Respondida,SCM,1
1146,265,4,25,9,Em Análise,SCM,1
1147,409,4,19,35,Respondida,SCM,1
1148,55,4,19,4,Respondida,SCM,1
1149,113,2,25,12,Respondida,SCM,1
1150,431,5,17,4,Em Análise,SCM,1
1151,628,4,2,35,Em Análise,SCM,1
1152,124,4,17,9,Respondida,SCM,1
1153,664,4,25,4,Respondida,SCM,1
1154,618,4,25,4,Respondida,SCM,1
1155,38,4,14,12,Respondida,SCM,1
1156,292,2,25,9,Respondida,SCM,1
1157,309,1,17,7,Respondida,SCM,1
1158,253,3,21,29,Respondida,SCM,1
1159,706,4,19,35,Pendente,SCM,1
1160,375,2,5,9,Pendente,SCM,1
1161,430,4,12,35,Em Análise,SCM,1
1162,553,4,13,4,Respondida,SCM,1
1163,455,4,5,35,Respondida,SCM,1
1164,149,4,25,12,Respondida,SCM,1
1165,522,5,19,35,Pendente,SCM,1
1166,139,4,25,35,Respondida,SCM,1
1167,350,4,14,4,Respondida,SCM,1
1168,199,1,8,26,Respondida,SCM,1
1169,632,4,19,12,Pendente,SCM,1
1170,616,1,9,35,Respondida,SCM,1
1171,686,4,10,35,Respondida,SCM,1
1172,486,4,8,35,Respondida,SCM,1
1173,721,2,25,4,Respondida,SCM,1
1174,657,4,25,35,Respondida,SCM,1
1175,555,1,20,35,Em Análise,SCM,1
1176,177,4,11,4,Em Análise,SCM,1
1177,590,1,25,35,Respondida,SCM,1
1178,159,1,19,35,Respondida,SCM,1
1179,110,5,11,35,Respondida,SCM,1
1180,422,5,14,7,Respondida,SCM,1
1181,68,5,19,9,Respondida,SCM,1
1182,495,2,16,4,Respondida,SCM,1
1183,34,1,17,4,Respondida,SCM,1
1184,448,4,16,4,Pendente,SCM,1
1185,38,1,5,2,Respondida,SCM,1
1186,217,1,19,35,Pendente,SCM,1
1187,141,4,25,12,Pendente,SCM,1
1188,236,3,10,9,Respondida,SCM,1
1189,182,5,25,35,Respondida,SCM,1
1190,701,6,16,26,Em Análise,SCM,1
1191,592,1,25,4,Pendente,SCM,1
1192,116,1,25,7,Respondida,SCM,1
1193,81,1,27,2,Pendente,SCM,1
1194,569,4,19,35,Respondida,SCM,1
1195,17,4,25,9,Respondida,SCM,1
1196,95,1,11,20,Respondida,SCM,1
1197,379,2,25,9,Respondida,SCM,1
1198,68,4,13,29,Respondida,SCM,1
1199,689,4,10,9,Respondida,SCM,1
1200,668,1,21,35,Respondida,SCM,1
1201,697,5,25,7,Respondida,SCM,1
1202,384,5,16,7,Respondida,SCM,1
1203,155,1,25,9,Pendente,SCM,1
1204,146,1,19,4,Respondida,SCM,1
1205,198,1,25,7,Respondida,SCM,1
1206,538,4,27,4,Respondida,SCM,1
1207,128,1,25,35,Pendente,SCM,1
1208,621,1,14,35,Respondida,SCM,1
1209,223,1,8,4,Respondida,SCM,1
1210,56,1,17,4,Respondida,SCM,1
1211,143,4,16,12,Respondida,SCM,1
1212,7,4,25,7,Pendente,SCM,1
1213,609,2,13,35,Respondida,SCM,1
1214,320,1,25,10,Respondida,SCM,1
1215,228,4,17,35,Respondida,SCM,1
1216,292,1,14,4,Respondida,SCM,1
1217,660,1,3,35,Respondida,SCM,1
1218,375,4,24,35,Respondida,SCM,1
1219,709,4,18,35,Respondida,SCM,1
1220,689,6,17,4,Respondida,SCM,1
1221,264,5,17,35,Pendente,SCM,1
1222,255,4,13,35,Respondida,SCM,1
1223,369,5,16,35,Respondida,SCM,1
1224,221,1,20,12,Respondida,SCM,1
1225,622,4,19,35,Pendente,SCM,1
1226,281,1,5,12,Pendente,SCM,1
1227,271,1,21,9,Em Análise,SCM,1
1228,704,1,19,9,Respondida,SCM,1
1229,384,4,5,2,Respondida,SCM,1
1230,74,5,25,4,Respondida,SCM,1
1231,319,3,25,2,Respondida,SCM,1
1232,289,4,13,7,Pendente,SCM,1
1233,372,4,24,9,Respondida,SCM,1
1234,446,1,25,7,Pendente,SCM,1
1235,100,5,21,35,Respondida,SCM,1
1236,503,4,25,2,Em Análise,SCM,1
1237,280,4,22,35,Respondida,SCM,1
1238,676,4,14,35,Respondida,SCM,1
1239,160,2,21,35,Respondida,SCM,1
1240,664,2,21,4,Respondida,SCM,1
1241,493,5,20,35,Em Análise,SCM,1
1242,345,2,21,4,Respondida,SCM,1
1243,385,2,13,35,Respondida,SCM,1
1244,209,1,10,35,Respondida,SCM,1
1245,622,2,16,12,Respondida,SCM,1
1246,132,4,19,9,Respondida,SCM,1
1247,35,4,13,26,Respondida,SCM,1
1248,443,4,9,4,Em Análise,SCM,1
1249,618,5,19,35,Em Análise,SCM,1
1250,362,4,19,4,Respondida,SCM,1
1251,474,5,25,9,Respondida,SCM,1
1252,125,5,21,9,Respondida,SCM,1
1253,655,4,25,4,Em Análise,SCM,1
1254,19,4,10,4,Respondida,SCM,1
1255,51,5,21,2,Pendente,SCM,1
1256,522,4,20,35,Respondida,SCM,1
1257,503,4,25,35,Respondida,SCM,1
1258,2,5,5,35,Respondida,SCM,1
1259,216,2,7,4,Respondida,SCM,1
1260,106,4,19,7,Respondida,SCM,1
1261,181,1,18,35,Respondida,SCM,1
1262,176,1,25,4,Pendente,SCM,1
1263,215,4,5,9,Respondida,SCM,1
1264,628,4,11,9,Pendente,SCM,1
1265,523,4,19,35,Respondida,SCM,1
1266,354,5,25,9,Respondida,SCM,1
1267,209,3,8,28,Respondida,SCM,1
1268,487,5,25,7,Respondida,SCM,1
1269,148,4,5,35,Respondida,SCM,1
1270,74,5,16,35,Respondida,SCM,1
1271,630,4,25,9,Respondida,SCM,1
1272,459,5,21,4,Respondida,SCM,1
1273,613,1,11,4,Respondida,SCM,1
1274,161,5,25,4,Respondida,SCM,1
1275,254,4,5,2,Em Análise,SCM,1
1276,247,4,25,29,Respondida,SCM,1
1277,99,5,21,9,Pendente,SCM,1
1278,183,4,9,35,Respondida,SCM,1
1279,673,1,13,9,Pendente,SCM,1
1280,692,5,19,9,Em Análise,SCM,1
1281,372,1,15,4,Respondida,SCM,1
1282,193,4,17,35,Pendente,SCM,1
1283,304,5,9,35,Pendente,SCM,1
1284,642,4,19,8,Respondida,SCM,1
1285,357,4,21,12,Respondida,SCM,1
1286,436,5,19,35,Respondida,SCM,1
1287,539,4,25,4,Respondida,SCM,1
1288,356,4,24,4,Respondida,SCM,1
1289,108,5,7,35,Respondida,SCM,1
1290,22,4,13,2,Respondida,SCM,1
1291,563,1,24,4,Respondida,SCM,1
1292,156,1,26,4,Respondida,SCM,1
1293,444,2,26,4,Respondida,SCM,1
1294,220,2,21,2,Respondida,SCM,1
1295,516,1,20,4,Respondida,SCM,1
1296,329,1,25,9,Respondida,SCM,1
1297,266,5,25,4,Pendente,SCM,1
1298,284,4,16,2,Respondida,SCM,1
1299,370,5,25,9,Pendente,SCM,1
1300,482,5,25,2,Respondida,SCM,1
1301,286,4,9,7,Em Análise,SCM,1
1302,164,4,19,7,Respondida,SCM,1
1303,271,4,19,12,Respondida,SCM,1
1304,671,1,9,2,Respondida,SCM,1
1305,298,1,25,9,Respondida,SCM,1
